Date,Time,Radians,Image quality,Year,Species
26-Aug-16,09:23:00,2.455306,Ok,2016,Crax rubra
26-Aug-16,11:14:00,2.939389,Ok,2016,Crax rubra
27-Aug-16,07:04:00,1.849111,Ok,2016,Crax rubra
27-Aug-16,08:35:00,2.245972,Ok,2016,Crax rubra
28-Aug-16,07:32:00,1.971222,Ok,2016,Crax rubra
28-Aug-16,10:19:00,2.699528,Ok,2016,Crax rubra
28-Aug-16,17:07:00,4.478861,Ok,2016,Crax rubra
29-Aug-16,18:04:00,4.727444,Dark,2016,Crax rubra
30-Aug-16,11:13:00,2.935028,Ok,2016,Crax rubra
30-Aug-16,12:20:00,3.227222,Ok,2016,Crax rubra
30-Aug-16,15:16:00,3.994778,Ok,2016,Crax rubra
30-Aug-16,18:55:00,4.949861,Ok,2016,Crax rubra
31-Aug-16,07:18:00,1.910167,Dark,2016,Crax rubra
31-Aug-16,08:48:00,2.302667,Ok,2016,Crax rubra
31-Aug-16,18:53:00,4.941139,Ok,2016,Crax rubra
25-Mar-17,08:31:00,2.228528,Ok,2017,Crax rubra
02-Apr-17,10:48:00,2.826000,Ok,2017,Crax rubra
03-Apr-17,11:50:00,3.096389,Ok,2017,Crax rubra
07-Apr-17,06:24:00,1.674667,Ok,2017,Crax rubra
07-Apr-17,17:21:00,4.539917,Ok,2017,Crax rubra
08-Apr-17,06:56:00,1.814222,Ok,2017,Crax rubra
08-Apr-17,13:12:00,3.454000,Ok,2017,Crax rubra
10-Apr-17,09:29:00,2.481472,Ok,2017,Crax rubra
12-Apr-17,17:33:00,4.592250,Ok,2017,Crax rubra
14-Apr-17,15:31:00,4.060194,Ok,2017,Crax rubra
15-Apr-17,06:55:00,1.809861,Ok,2017,Crax rubra
16-Apr-17,06:40:00,1.744444,Ok,2017,Crax rubra
17-Apr-17,06:36:00,1.727000,Ok,2017,Crax rubra
17-Apr-17,09:20:00,2.442222,Ok,2017,Crax rubra
17-Apr-17,16:07:00,4.217194,Ok,2017,Crax rubra
17-Apr-17,17:09:00,4.487583,Ok,2017,Crax rubra
18-Apr-17,10:41:00,2.795472,Ok,2017,Crax rubra
18-Apr-17,13:08:00,3.436556,Ok,2017,Crax rubra
19-Apr-17,07:46:00,2.032278,Ok,2017,Crax rubra
19-Apr-17,17:42:00,4.631500,Ok,2017,Crax rubra
20-Apr-17,06:38:00,1.735722,Ok,2017,Crax rubra
20-Apr-17,09:30:00,2.485833,Ok,2017,Crax rubra
20-Apr-17,14:17:00,3.737472,Ok,2017,Crax rubra
21-Apr-17,05:43:00,1.495861,Ok,2017,Crax rubra
21-Apr-17,06:45:00,1.766250,Dark,2017,Crax rubra
21-Apr-17,08:59:00,2.350639,Ok,2017,Crax rubra
21-Apr-17,09:27:00,2.472750,Ok,2017,Crax rubra
22-Apr-17,05:00:00,1.308333,Ok,2017,Crax rubra
22-Apr-17,06:01:00,1.574361,Dark,2017,Crax rubra
22-Apr-17,07:09:00,1.870917,Ok,2017,Crax rubra
23-Apr-17,05:06:00,1.334500,Ok,2017,Crax rubra
23-Apr-17,06:07:00,1.600528,Dark,2017,Crax rubra
23-Apr-17,09:36:00,2.512000,Ok,2017,Crax rubra
23-Apr-17,14:18:00,3.741833,Ok,2017,Crax rubra
24-Apr-17,06:13:00,1.626694,Ok,2017,Crax rubra
24-Apr-17,08:51:00,2.315750,Ok,2017,Crax rubra
24-Apr-17,17:16:00,4.518111,Ok,2017,Crax rubra
25-Apr-17,10:19:00,2.699528,Ok,2017,Crax rubra
26-Apr-17,06:10:00,1.613611,Ok,2017,Crax rubra
26-Apr-17,07:11:00,1.879639,Dark,2017,Crax rubra
26-Apr-17,08:42:00,2.276500,Ok,2017,Crax rubra
26-Apr-17,09:52:00,2.581778,Ok,2017,Crax rubra
27-Apr-17,07:40:00,2.006111,Ok,2017,Crax rubra
27-Apr-17,09:20:00,2.442222,Ok,2017,Crax rubra
28-Apr-17,17:46:00,4.648944,Ok,2017,Crax rubra
29-Apr-17,05:55:00,1.548194,Ok,2017,Crax rubra
29-Apr-17,07:46:00,2.032278,Ok,2017,Crax rubra
30-Apr-17,06:52:00,1.796778,Ok,2017,Crax rubra
30-Apr-17,13:15:00,3.467083,Ok,2017,Crax rubra
01-May-17,10:09:00,2.655917,Ok,2017,Crax rubra
01-May-17,11:43:00,3.065861,Ok,2017,Crax rubra
03-May-17,07:53:00,2.062806,Ok,2017,Crax rubra
04-May-17,06:19:00,1.652861,Ok,2017,Crax rubra
04-May-17,08:06:00,2.119500,Ok,2017,Crax rubra
04-May-17,10:37:00,2.778028,Ok,2017,Crax rubra
04-May-17,13:10:00,3.445278,Ok,2017,Crax rubra
05-May-17,08:10:00,2.136944,Ok,2017,Crax rubra
05-May-17,09:11:00,2.402972,Ok,2017,Crax rubra
06-May-17,10:11:00,2.664639,Ok,2017,Crax rubra
06-May-17,15:52:00,4.151778,Ok,2017,Crax rubra
06-May-17,17:29:00,4.574806,Dark,2017,Crax rubra
07-May-17,07:38:00,1.997389,Ok,2017,Crax rubra
07-May-17,08:46:00,2.293944,Ok,2017,Crax rubra
07-May-17,13:33:00,3.545583,Ok,2017,Crax rubra
07-May-17,16:06:00,4.212833,Ok,2017,Crax rubra
07-May-17,17:07:00,4.478861,Dark,2017,Crax rubra
08-May-17,07:39:00,2.001750,Ok,2017,Crax rubra
09-May-17,16:35:00,4.339306,Ok,2017,Crax rubra
10-May-17,07:08:00,1.866556,Ok,2017,Crax rubra
11-May-17,05:54:00,1.543833,Ok,2017,Crax rubra
11-May-17,10:28:00,2.738778,Ok,2017,Crax rubra
12-May-17,17:33:00,4.592250,Ok,2017,Crax rubra
13-May-17,14:26:00,3.776722,Ok,2017,Crax rubra
13-May-17,19:13:00,5.028361,Ok,2017,Crax rubra
14-May-17,11:23:00,2.978639,Ok,2017,Crax rubra
14-May-17,15:51:00,4.147417,Ok,2017,Crax rubra
14-May-17,18:24:00,4.814667,Ok,2017,Crax rubra
15-May-17,11:48:00,3.087667,Ok,2017,Crax rubra
16-May-17,12:38:00,3.305722,Ok,2017,Crax rubra
16-May-17,15:37:00,4.086361,Ok,2017,Crax rubra
16-May-17,19:24:00,5.076333,Ok,2017,Crax rubra
17-May-17,00:02:00,0.008722,Ok,2017,Crax rubra
17-May-17,08:00:00,2.093333,Ok,2017,Crax rubra
17-May-17,12:02:00,3.148722,Ok,2017,Crax rubra
17-May-17,19:11:00,5.019639,Ok,2017,Crax rubra
18-May-17,08:41:00,2.272139,Ok,2017,Crax rubra
18-May-17,10:08:00,2.651556,Ok,2017,Crax rubra
18-May-17,16:31:00,4.321861,Ok,2017,Crax rubra
19-May-17,07:02:00,1.840389,Ok,2017,Crax rubra
19-May-17,10:35:00,2.769306,Ok,2017,Crax rubra
19-May-17,11:42:00,3.061500,Ok,2017,Crax rubra
19-May-17,17:45:00,4.644583,Ok,2017,Crax rubra
20-May-17,06:41:00,1.748806,Ok,2017,Crax rubra
21-May-17,09:13:00,2.411694,Ok,2017,Crax rubra
22-May-17,08:50:00,2.311389,Ok,2017,Crax rubra
23-May-17,05:40:00,1.482778,Ok,2017,Crax rubra
23-May-17,14:12:00,3.715667,Ok,2017,Crax rubra
24-May-17,13:52:00,3.628444,Ok,2017,Crax rubra
25-May-17,06:22:00,1.665944,Ok,2017,Crax rubra
27-May-17,19:00:00,4.971667,Ok,2017,Crax rubra
28-May-17,05:20:00,1.395556,Ok,2017,Crax rubra
28-May-17,08:09:00,2.132583,Ok,2017,Crax rubra
29-May-17,10:47:00,2.821639,Ok,2017,Crax rubra
30-May-17,05:34:00,1.456611,Ok,2017,Crax rubra
30-May-17,09:36:00,2.512000,Ok,2017,Crax rubra
30-May-17,11:21:00,2.969917,Ok,2017,Crax rubra
31-May-17,05:23:00,1.408639,Ok,2017,Crax rubra
31-May-17,06:51:00,1.792417,Ok,2017,Crax rubra
01-Jun-17,07:11:00,1.879639,Ok,2017,Crax rubra
01-Jun-17,08:32:00,2.232889,Ok,2017,Crax rubra
01-Jun-17,09:58:00,2.607944,Ok,2017,Crax rubra
01-Jun-17,11:17:00,2.952472,Ok,2017,Crax rubra
01-Jun-17,12:19:00,3.222861,Ok,2017,Crax rubra
01-Jun-17,19:02:00,4.980389,Ok,2017,Crax rubra
01-Jun-17,07:48:00,2.041000,Ok,2017,Crax rubra
02-Jun-17,09:35:00,2.507639,Ok,2017,Crax rubra
02-Jun-17,12:13:00,3.196694,Ok,2017,Crax rubra
02-Jun-17,17:08:00,4.483222,Dark,2017,Crax rubra
02-Jun-17,18:18:00,4.788500,Ok,2017,Crax rubra
03-Jun-17,06:06:00,1.596167,Ok,2017,Crax rubra
03-Jun-17,08:08:00,2.128222,Ok,2017,Crax rubra
03-Jun-17,10:10:00,2.660278,Ok,2017,Crax rubra
03-Jun-17,11:37:00,3.039694,Ok,2017,Crax rubra
03-Jun-17,14:35:00,3.815972,Ok,2017,Crax rubra
04-Jun-17,05:24:00,1.413000,Dark,2017,Crax rubra
04-Jun-17,07:00:00,1.831667,Ok,2017,Crax rubra
04-Jun-17,09:16:00,2.424778,Ok,2017,Crax rubra
04-Jun-17,11:22:00,2.974278,Ok,2017,Crax rubra
04-Jun-17,13:36:00,3.558667,Ok,2017,Crax rubra
04-Jun-17,17:32:00,4.587889,Ok,2017,Crax rubra
05-Jun-17,11:20:00,2.965556,Ok,2017,Crax rubra
07-Jun-17,15:49:00,4.138694,Ok,2017,Crax rubra
07-Jun-17,17:56:00,4.692556,Ok,2017,Crax rubra
08-Jun-17,07:25:00,1.940694,Ok,2017,Crax rubra
08-Jun-17,08:38:00,2.259056,Ok,2017,Crax rubra
08-Jun-17,12:05:00,3.161806,Ok,2017,Crax rubra
08-Jun-17,15:44:00,4.116889,Ok,2017,Crax rubra
09-Jun-17,09:23:00,2.455306,Ok,2017,Crax rubra
10-Jun-17,07:51:00,2.054083,Dark,2017,Crax rubra
10-Jun-17,10:27:00,2.734417,Ok,2017,Crax rubra
10-Jun-17,11:54:00,3.113833,Ok,2017,Crax rubra
10-Jun-17,14:28:00,3.785444,Ok,2017,Crax rubra
12-Jun-17,09:20:00,2.442222,Ok,2017,Crax rubra
12-Jun-17,11:51:00,3.100750,Ok,2017,Crax rubra
12-Jun-17,16:27:00,4.304417,Ok,2017,Crax rubra
12-Jun-17,17:30:00,4.579167,Ok,2017,Crax rubra
13-Jun-17,09:15:00,2.420417,Ok,2017,Crax rubra
13-Jun-17,10:57:00,2.865250,Ok,2017,Crax rubra
13-Jun-17,11:48:00,3.087667,Ok,2017,Crax rubra
13-Jun-17,17:54:00,4.683833,Ok,2017,Crax rubra
13-Jun-17,18:02:00,4.718722,Ok,2017,Crax rubra
14-Jun-17,06:52:00,1.796778,Ok,2017,Crax rubra
14-Jun-17,14:42:00,3.846500,Dark,2017,Crax rubra
15-Jun-17,08:19:00,2.176194,Ok,2017,Crax rubra
15-Jun-17,13:59:00,3.658972,Ok,2017,Crax rubra
17-Jun-17,08:31:00,2.228528,Ok,2017,Crax rubra
17-Jun-17,11:08:00,2.913222,Ok,2017,Crax rubra
19-Jun-17,07:50:00,2.049722,Ok,2017,Crax rubra
21-Jun-17,11:16:00,2.948111,Ok,2017,Crax rubra
21-Jun-17,13:24:00,3.506333,Ok,2017,Crax rubra
22-Jun-17,06:29:00,1.696472,Ok,2017,Crax rubra
24-Jun-17,07:18:00,1.910167,Ok,2017,Crax rubra
24-Jun-17,12:22:00,3.235944,Ok,2017,Crax rubra
24-Jun-17,16:13:00,4.243361,Ok,2017,Crax rubra
25-Jun-17,06:18:00,1.648500,Ok,2017,Crax rubra
25-Jun-17,10:52:00,2.843444,Ok,2017,Crax rubra
26-Jun-17,15:44:00,4.116889,Ok,2017,Crax rubra
27-Jun-17,14:18:00,3.741833,Ok,2017,Crax rubra
28-Jun-17,07:29:00,1.958139,Ok,2017,Crax rubra
28-Jun-17,08:44:00,2.285222,Ok,2017,Crax rubra
28-Jun-17,16:48:00,4.396000,Ok,2017,Crax rubra
28-Jun-17,17:06:00,4.474500,Ok,2017,Crax rubra
29-Jun-17,05:25:00,1.417361,Ok,2017,Crax rubra
29-Jun-17,12:01:00,3.144361,Ok,2017,Crax rubra
30-Jun-17,09:00:00,2.355000,Ok,2017,Crax rubra
30-Jun-17,10:01:00,2.621028,Ok,2017,Crax rubra
30-Jun-17,17:16:00,4.518111,Ok,2017,Crax rubra
02-Jul-17,05:32:00,1.447889,Ok,2017,Crax rubra
02-Jul-17,08:12:00,2.145667,Ok,2017,Crax rubra
02-Jul-17,15:58:00,4.177944,Ok,2017,Crax rubra
03-Jul-17,06:58:00,1.822944,Ok,2017,Crax rubra
03-Jul-17,17:37:00,4.609694,Ok,2017,Crax rubra
03-Jul-17,18:57:00,4.958583,Ok,2017,Crax rubra
04-Jul-17,07:34:00,1.979944,Ok,2017,Crax rubra
04-Jul-17,08:55:00,2.333194,Ok,2017,Crax rubra
04-Jul-17,13:24:00,3.506333,Ok,2017,Crax rubra
05-Jul-17,07:38:00,1.997389,Ok,2017,Crax rubra
05-Jul-17,10:44:00,2.808556,Ok,2017,Crax rubra
05-Jul-17,14:10:00,3.706944,Ok,2017,Crax rubra
06-Jul-17,08:27:00,2.211083,Ok,2017,Crax rubra
06-Jul-17,12:08:00,3.174889,Ok,2017,Crax rubra
07-Jul-17,14:07:00,3.693861,Ok,2017,Crax rubra
08-Jul-17,07:00:00,1.831667,Ok,2017,Crax rubra
08-Jul-17,16:44:00,4.378556,Ok,2017,Crax rubra
09-Jul-17,13:51:00,3.624083,Ok,2017,Crax rubra
11-Jul-17,09:12:00,2.407333,Dark,2017,Crax rubra
11-Jul-17,15:36:00,4.082000,Ok,2017,Crax rubra
12-Jul-17,10:12:00,2.669000,Ok,2017,Crax rubra
12-Jul-17,19:00:00,4.971667,Ok,2017,Crax rubra
13-Jul-17,09:00:00,2.355000,Ok,2017,Crax rubra
13-Jul-17,12:49:00,3.353694,Ok,2017,Crax rubra
13-Jul-17,17:54:00,4.683833,Ok,2017,Crax rubra
14-Jul-17,09:15:00,2.420417,Ok,2017,Crax rubra
14-Jul-17,10:45:00,2.812917,Ok,2017,Crax rubra
14-Jul-17,12:16:00,3.209778,Ok,2017,Crax rubra
14-Jul-17,14:06:00,3.689500,Ok,2017,Crax rubra
14-Jul-17,19:03:00,4.984750,Ok,2017,Crax rubra
15-Jul-17,07:09:00,1.870917,Ok,2017,Crax rubra
15-Jul-17,09:14:00,2.416056,Ok,2017,Crax rubra
15-Jul-17,13:48:00,3.611000,Ok,2017,Crax rubra
15-Jul-17,14:12:00,3.715667,Ok,2017,Crax rubra
15-Jul-17,15:22:00,4.020944,Ok,2017,Crax rubra
15-Jul-17,17:44:00,4.640222,Ok,2017,Crax rubra
16-Jul-17,07:26:00,1.945056,Ok,2017,Crax rubra
17-Jul-17,18:03:00,4.723083,Dark,2017,Crax rubra
18-Jul-17,07:55:00,2.071528,Ok,2017,Crax rubra
18-Jul-17,10:47:00,2.821639,Ok,2017,Crax rubra
19-Jul-17,07:44:00,2.023556,Ok,2017,Crax rubra
19-Jul-17,16:04:00,4.204111,Dark,2017,Crax rubra
20-Jul-17,08:14:00,2.154389,Dark,2017,Crax rubra
20-Jul-17,12:07:00,3.170528,Ok,2017,Crax rubra
20-Jul-17,17:50:00,4.666389,Ok,2017,Crax rubra
21-Jul-17,09:04:00,2.372444,Ok,2017,Crax rubra
22-Jul-17,07:31:00,1.966861,Ok,2017,Crax rubra
22-Jul-17,10:41:00,2.795472,Ok,2017,Crax rubra
22-Jul-17,16:19:00,4.269528,Ok,2017,Crax rubra
23-Jul-17,07:10:00,1.875278,Ok,2017,Crax rubra
23-Jul-17,09:17:00,2.429139,Ok,2017,Crax rubra
23-Jul-17,10:17:00,2.690806,Ok,2017,Crax rubra
23-Jul-17,15:19:00,4.007861,Dark,2017,Crax rubra
23-Jul-17,18:13:00,4.766694,Ok,2017,Crax rubra
24-Jul-17,07:19:00,1.914528,Ok,2017,Crax rubra
24-Jul-17,10:17:00,2.690806,Ok,2017,Crax rubra
25-Jul-17,06:38:00,1.735722,Dark,2017,Crax rubra
25-Jul-17,07:47:00,2.036639,Ok,2017,Crax rubra
25-Jul-17,13:44:00,3.593556,Ok,2017,Crax rubra
26-Jul-17,12:01:00,3.144361,Ok,2017,Crax rubra
26-Jul-17,17:17:00,4.522472,Ok,2017,Crax rubra
26-Jul-17,18:19:00,4.792861,Ok,2017,Crax rubra
27-Jul-17,07:03:00,1.844750,Ok,2017,Crax rubra
27-Jul-17,10:43:00,2.804194,Ok,2017,Crax rubra
27-Jul-17,18:54:00,4.945500,Ok,2017,Crax rubra
28-Jul-17,07:49:00,2.045361,Ok,2017,Crax rubra
28-Jul-17,10:57:00,2.865250,Ok,2017,Crax rubra
28-Jul-17,14:29:00,3.789806,Ok,2017,Crax rubra
29-Jul-17,10:42:00,2.799833,Ok,2017,Crax rubra
29-Jul-17,14:33:00,3.807250,Ok,2017,Crax rubra
29-Jul-17,18:56:00,4.954222,Dark,2017,Crax rubra
30-Jul-17,08:16:00,2.163111,Ok,2017,Crax rubra
30-Jul-17,11:01:00,2.882694,Ok,2017,Crax rubra
31-Jul-17,15:58:00,4.177944,Ok,2017,Crax rubra
31-Jul-17,18:52:00,4.936778,Dark,2017,Crax rubra
02-Aug-17,09:16:00,2.424778,Ok,2017,Crax rubra
02-Aug-17,11:49:00,3.092028,Ok,2017,Crax rubra
02-Aug-17,13:43:00,3.589194,Ok,2017,Crax rubra
02-Aug-17,15:38:00,4.090722,Ok,2017,Crax rubra
03-Aug-17,07:54:00,2.067167,Ok,2017,Crax rubra
03-Aug-17,09:35:00,2.507639,Ok,2017,Crax rubra
03-Aug-17,14:57:00,3.911917,Ok,2017,Crax rubra
03-Aug-17,15:58:00,4.177944,Ok,2017,Crax rubra
03-Aug-17,17:58:00,4.701278,Ok,2017,Crax rubra
01-May-17,10:31:00,2.751861,Ok,2017,Crax rubra
01-May-2017,18:55:00,4.949861,Ok,2017,Crax rubra
04-may-17,07:53:00,2.062806,Ok,2017,Crax rubra
04-May-17,14:48:00,3.872667,Ok,2017,Crax rubra
05-may-17,16:45:00,4.382917,Ok,2017,Crax rubra
06-may-17,15:54:00,4.160500,Ok,2017,Crax rubra
07-may-17,07:52:00,2.058444,Ok,2017,Crax rubra
07-May-2017,09:41:00,2.533806,Ok,2017,Crax rubra
08-may-17,16:22:00,4.282611,Ok,2017,Crax rubra
09-may-17,07:35:00,1.984306,Ok,2017,Crax rubra
09-may-17,15:52:00,4.151778,Ok,2017,Crax rubra
10-may-17,07:08:00,1.866556,Ok,2017,Crax rubra
10-may-17,08:16:00,2.163111,Ok,2017,Crax rubra
10-may-17,10:26:00,2.730056,Ok,2017,Crax rubra
13-may-17,08:54:00,2.328833,Ok,2017,Crax rubra
13-may-17,17:43:00,4.635861,Ok,2017,Crax rubra
14-may-17,11:53:00,3.109472,Ok,2017,Crax rubra
15-may-17,05:39:00,1.478417,Ok,2017,Crax rubra
18-May-17,18:00:00,4.710000,Ok,2017,Crax rubra
20-May-17,19:22:00,5.067611,Ok,2017,Crax rubra
20-May-17,09:48:00,2.564333,Ok,2017,Crax rubra
21-May-17,01:37:00,0.423028,Ok,2017,Crax rubra
21-May-17,08:06:00,2.119500,Ok,2017,Crax rubra
23-May-17,17:48:00,4.657667,Ok,2017,Crax rubra
27-May-17,11:03:00,2.891417,Ok,2017,Crax rubra
29-abr-2016,08:07:00,2.123861,Ok,2016,Crax rubra
30-May-17,19:15:00,5.037083,Ok,2017,Crax rubra
31-May-17,18:31:00,4.845194,Ok,2017,Crax rubra
31-May-17,12:07:00,3.170528,Ok,2017,Crax rubra
30-Mar-16,05:25:00,1.417361,Ok,2016,Meleagris ocelatta
02-Apr-16,08:11:00,2.141306,Ok,2016,Meleagris ocelatta
02-Apr-16,10:09:00,2.655917,Ok,2016,Meleagris ocelatta
03-Apr-16,08:38:00,2.259056,Ok,2016,Meleagris ocelatta
04-Apr-16,07:11:00,1.879639,Ok,2016,Meleagris ocelatta
04-Apr-16,13:04:00,3.419111,Ok,2016,Meleagris ocelatta
04-Apr-16,17:28:00,4.570444,Ok,2016,Meleagris ocelatta
06-Apr-16,07:08:00,1.866556,Ok,2016,Meleagris ocelatta
07-Apr-16,09:03:00,2.368083,Ok,2016,Meleagris ocelatta
10-Apr-16,12:11:00,3.187972,Ok,2016,Meleagris ocelatta
15-Apr-16,09:48:00,2.564333,Ok,2016,Meleagris ocelatta
18-Apr-16,15:54:00,4.160500,Ok,2016,Meleagris ocelatta
20-Apr-16,21:43:00,5.682528,Ok,2016,Meleagris ocelatta
21-Apr-16,09:05:00,2.376806,Ok,2016,Meleagris ocelatta
22-Apr-16,15:24:00,4.029667,Ok,2016,Meleagris ocelatta
24-Apr-16,09:55:00,2.594861,Ok,2016,Meleagris ocelatta
27-Apr-16,15:57:00,4.173583,Ok,2016,Meleagris ocelatta
27-Apr-16,17:51:00,4.670750,Ok,2016,Meleagris ocelatta
28-Apr-16,08:09:00,2.132583,Ok,2016,Meleagris ocelatta
29-Apr-16,05:50:00,1.526389,Ok,2016,Meleagris ocelatta
29-Apr-16,06:56:00,1.814222,Ok,2016,Meleagris ocelatta
29-Apr-16,08:10:00,2.136944,Ok,2016,Meleagris ocelatta
29-Apr-16,17:37:00,4.609694,Ok,2016,Meleagris ocelatta
30-Apr-16,05:49:00,1.522028,Ok,2016,Meleagris ocelatta
30-Apr-16,08:17:00,2.167472,Ok,2016,Meleagris ocelatta
30-Apr-16,10:31:00,2.751861,Ok,2016,Meleagris ocelatta
30-Apr-16,12:06:00,3.166167,Ok,2016,Meleagris ocelatta
01-May-16,04:10:00,1.090278,Ok,2016,Meleagris ocelatta
07-May-16,09:38:00,2.520722,Dark,2016,Meleagris ocelatta
12-May-16,06:52:00,1.796778,Ok,2016,Meleagris ocelatta
15-May-16,06:46:00,1.770611,Ok,2016,Meleagris ocelatta
19-May-16,10:27:00,2.734417,Dark,2016,Meleagris ocelatta
24-May-16,07:33:00,1.975583,Ok,2016,Meleagris ocelatta
26-May-16,08:41:00,2.272139,Ok,2016,Meleagris ocelatta
28-May-16,09:14:00,2.416056,Ok,2016,Meleagris ocelatta
30-May-16,08:39:00,2.263417,Ok,2016,Meleagris ocelatta
31-May-16,06:41:00,1.748806,Ok,2016,Meleagris ocelatta
02-Jun-16,12:54:00,3.375500,Ok,2016,Meleagris ocelatta
04-Jun-16,07:28:00,1.953778,Ok,2016,Meleagris ocelatta
04-Jun-16,16:03:00,4.199750,Ok,2016,Meleagris ocelatta
05-Jun-16,10:06:00,2.642833,Ok,2016,Meleagris ocelatta
06-Jun-16,18:04:00,4.727444,Ok,2016,Meleagris ocelatta
07-Jun-16,05:47:00,1.513306,Ok,2016,Meleagris ocelatta
07-Jun-16,10:25:00,2.725694,Ok,2016,Meleagris ocelatta
07-Jun-16,12:03:00,3.153083,Ok,2016,Meleagris ocelatta
09-Jun-16,10:24:00,2.721333,Ok,2016,Meleagris ocelatta
11-Jun-16,08:52:00,2.320111,Ok,2016,Meleagris ocelatta
12-Jun-16,10:47:00,2.821639,Ok,2016,Meleagris ocelatta
13-Jun-16,11:15:00,2.943750,Ok,2016,Meleagris ocelatta
16-Jun-16,07:07:00,1.862194,Ok,2016,Meleagris ocelatta
16-Jun-16,09:33:00,2.498917,Ok,2016,Meleagris ocelatta
17-Jun-16,06:50:00,1.788056,Ok,2016,Meleagris ocelatta
18-Jun-16,14:38:00,3.829056,Ok,2016,Meleagris ocelatta
19-Jun-16,13:42:00,3.584833,Ok,2016,Meleagris ocelatta
20-Jun-16,16:10:00,4.230278,Ok,2016,Meleagris ocelatta
22-Jun-16,09:16:00,2.424778,Ok,2016,Meleagris ocelatta
22-Jun-16,17:56:00,4.692556,Ok,2016,Meleagris ocelatta
22-Jun-16,19:07:00,5.002194,Ok,2016,Meleagris ocelatta
23-Jun-16,10:46:00,2.817278,Ok,2016,Meleagris ocelatta
23-Jun-16,15:55:00,4.164861,Ok,2016,Meleagris ocelatta
24-Jun-16,07:21:00,1.923250,Ok,2016,Meleagris ocelatta
25-Jun-16,09:18:00,2.433500,Ok,2016,Meleagris ocelatta
25-Jun-16,18:57:00,4.958583,Ok,2016,Meleagris ocelatta
26-Jun-16,09:02:00,2.363722,Dark,2016,Meleagris ocelatta
27-Jun-16,10:21:00,2.708250,Ok,2016,Meleagris ocelatta
27-Jun-16,13:03:00,3.414750,Ok,2016,Meleagris ocelatta
29-Jun-16,16:08:00,4.221556,Ok,2016,Meleagris ocelatta
02-Jul-16,12:12:00,3.192333,Ok,2016,Meleagris ocelatta
07-Jul-16,18:19:00,4.792861,Ok,2016,Meleagris ocelatta
08-Jul-16,18:38:00,4.875722,Ok,2016,Meleagris ocelatta
09-Jul-16,07:44:00,2.023556,Dark,2016,Meleagris ocelatta
09-Jul-16,17:51:00,4.670750,Ok,2016,Meleagris ocelatta
10-Jul-16,13:10:00,3.445278,Ok,2016,Meleagris ocelatta
10-Jul-16,15:01:00,3.929361,Ok,2016,Meleagris ocelatta
15-Jul-16,10:21:00,2.708250,Ok,2016,Meleagris ocelatta
15-Jul-16,18:08:00,4.744889,Ok,2016,Meleagris ocelatta
15-Jul-16,19:08:00,5.006556,Ok,2016,Meleagris ocelatta
16-Jul-16,07:04:00,1.849111,Ok,2016,Meleagris ocelatta
19-Jul-16,15:27:00,4.042750,Ok,2016,Meleagris ocelatta
20-Jul-16,07:35:00,1.984306,Ok,2016,Meleagris ocelatta
23-Jul-16,08:14:00,2.154389,Ok,2016,Meleagris ocelatta
23-Jul-16,18:02:00,4.718722,Ok,2016,Meleagris ocelatta
24-Jul-16,18:49:00,4.923694,Ok,2016,Meleagris ocelatta
28-Jul-16,11:08:00,2.913222,Ok,2016,Meleagris ocelatta
29-Jul-16,10:59:00,2.873972,Ok,2016,Meleagris ocelatta
05-Aug-16,07:57:00,2.080250,Ok,2016,Meleagris ocelatta
06-Aug-16,08:23:00,2.193639,Ok,2016,Meleagris ocelatta
06-Aug-16,18:16:00,4.779778,Ok,2016,Meleagris ocelatta
07-Aug-16,19:27:00,5.089417,Ok,2016,Meleagris ocelatta
08-Aug-16,07:10:00,1.875278,Ok,2016,Meleagris ocelatta
08-Aug-16,09:38:00,2.520722,Ok,2016,Meleagris ocelatta
11-Aug-16,17:05:00,4.470139,Ok,2016,Meleagris ocelatta
13-Aug-16,07:01:00,1.836028,Ok,2016,Meleagris ocelatta
13-Aug-16,10:53:00,2.847806,Ok,2016,Meleagris ocelatta
14-Aug-16,13:54:00,3.637167,Dark,2016,Meleagris ocelatta
15-Aug-16,11:19:00,2.961194,Ok,2016,Meleagris ocelatta
16-Aug-16,09:05:00,2.376806,Ok,2016,Meleagris ocelatta
17-Aug-16,15:00:00,3.925000,Dark,2016,Meleagris ocelatta
18-Aug-16,08:16:00,2.163111,Ok,2016,Meleagris ocelatta
20-Aug-16,14:35:00,3.815972,Ok,2016,Meleagris ocelatta
21-Aug-16,16:11:00,4.234639,Ok,2016,Meleagris ocelatta
25-Aug-16,13:33:00,3.545583,Ok,2016,Meleagris ocelatta
26-Aug-16,07:38:00,1.997389,Ok,2017,Meleagris ocelatta
01-Apr-17,06:33:00,1.713917,Ok,2017,Meleagris ocelatta
01-Apr-17,07:34:00,1.979944,Ok,2017,Meleagris ocelatta
02-Apr-17,06:11:00,1.617972,Ok,2017,Meleagris ocelatta
02-Apr-17,09:11:00,2.402972,Ok,2017,Meleagris ocelatta
03-Apr-17,06:45:00,1.766250,Ok,2017,Meleagris ocelatta
03-Apr-17,08:39:00,2.263417,Ok,2017,Meleagris ocelatta
04-Apr-17,05:01:00,1.312694,Ok,2017,Meleagris ocelatta
